-45.5 4339.8  5129.8  5586.2  5750.8  5794.2  5803.6  5806.2  5806.8  5807.0  5807.0  5811.6  5812.4  5807.4  5811.6  5811.4  5813.6  5810.2  5811.2  5811.8  5812.0  5814.2  5814.4  5815.6  5815.8  5816.2  5816.2  5816.4  5816.6  5816.6  5816.6  5816.6  5817.0  5816.8  5817.0  5817.4  5817.4  5817.2  5817.0  5816.0  5812.2  5795.6  5720.4  5455.8  4862.8  4047.6
-45.0 4338.6  5129.4  5586.0  5750.4  5794.0  5803.6  5806.0  5806.8  5807.0  5807.0  5813.2  5814.8  5808.2  5813.4  5813.8  5814.6  5810.8  5813.2  5813.8  5814.0  5815.2  5815.4  5815.8  5815.8  5816.2  5816.0  5816.2  5816.6  5816.6  5816.6  5816.6  5816.8  5816.6  5817.0  5817.2  5817.0  5817.0  5816.8  5815.8  5812.0  5795.4  5720.4  5456.2  4864.0  4048.4
-44.5 4338.0  5128.8  5585.8  5750.0  5793.8  5803.6  5806.0  5806.8  5807.0  5807.2  5814.8  5815.2  5810.2  5814.8  5814.8  5815.2  5811.8  5814.4  5814.8  5815.0  5815.6  5815.8  5815.8  5815.8  5816.0  5816.0  5816.2  5816.6  5816.6  5816.6  5816.6  5816.8  5816.6  5816.8  5817.0  5816.8  5816.8  5816.4  5815.6  5811.8  5795.4  5720.4  5456.4  4864.6  4049.4
-44.0 4337.4  5127.4  5585.2  5749.6  5793.4  5803.4  5806.0  5806.8  5807.0  5807.4  5815.0  5815.2  5810.8  5815.2  5815.0  5815.2  5813.6  5814.8  5815.0  5815.0  5815.6  5815.8  5815.8  5815.8  5816.0  5815.8  5816.2  5816.4  5816.4  5816.6  5816.6  5816.8  5816.6  5816.6  5816.8  5816.8  5816.6  5816.2  5815.4  5811.6  5795.2  5720.2  5456.8  4865.0  4050.0
-43.5 4336.8  5126.0  5584.6  5749.4  5793.4  5803.4  5806.0  5806.6  5807.2  5808.4  5815.2  5815.2  5812.0  5815.2  5815.4  5815.2  5814.6  5815.0  5815.0  5815.2  5815.6  5815.8  5815.6  5815.8  5815.8  5815.8  5816.0  5816.4  5816.4  5816.4  5816.4  5816.8  5816.4  5816.6  5816.8  5816.8  5816.8  5816.2  5815.4  5811.6  5795.2  5720.4  5457.2  4866.2  4051.2
-43.0 4336.0  5124.4  5583.8  5749.0  5793.2  5803.2  5806.0  5806.8  5807.2  5810.0  5815.2  5815.2  5813.8  5815.4  5815.4  5815.4  5815.0  5815.2  5815.2  5815.2  5815.6  5815.6  5815.6  5815.6  5815.6  5815.8  5816.0  5816.2  5816.2  5816.2  5816.4  5816.6  5816.4  5816.6  5816.6  5816.6  5816.8  5816.2  5815.4  5811.6  5795.2  5720.6  5457.8  4866.8  4052.6
-42.5 4334.2  5123.4  5580.0  5748.8  5793.0  5803.2  5806.0  5807.0  5809.4  5810.6  5815.2  5815.2  5814.8  5815.4  5815.4  5815.4  5815.2  5815.2  5815.2  5815.2  5815.6  5815.6  5815.6  5815.6  5815.6  5815.6  5815.8  5816.0  5816.2  5816.2  5816.4  5816.6  5816.4  5816.4  5816.6  5816.8  5816.6  5816.2  5815.4  5811.6  5795.2  5720.8  5458.2  4868.4  4054.0
-42.0 4333.2  5122.8  5578.4  5748.6  5792.8  5803.2  5806.4  5807.2  5810.0  5810.8  5815.0  5815.2  5815.0  5815.4  5815.4  5815.4  5815.0  5815.2  5815.0  5815.2  5815.4  5815.6  5815.6  5815.6  5815.6  5815.6  5815.8  5816.0  5816.2  5816.0  5816.2  5816.4  5816.4  5816.4  5816.6  5816.8  5816.8  5816.2  5815.4  5811.6  5795.2  5720.8  5458.6  4869.6  4055.4
-41.5 4332.2  5122.6  5577.4  5748.2  5792.8  5803.2  5808.2  5809.6  5810.6  5811.0  5815.0  5815.2  5815.0  5815.4  5815.4  5815.2  5815.0  5815.0  5815.0  5815.2  5815.4  5815.6  5815.6  5815.6  5815.6  5815.6  5815.6  5816.0  5816.2  5816.0  5816.2  5816.4  5816.2  5816.4  5816.6  5816.6  5816.6  5816.2  5815.2  5811.4  5795.2  5720.8  5459.2  4870.4  4056.8
-41.0 4331.2  5122.0  5576.8  5748.0  5792.6  5803.2  5808.8  5810.0  5810.8  5813.8  5815.0  5815.0  5815.0  5815.2  5815.2  5815.2  5815.0  5815.0  5815.0  5815.0  5815.2  5815.4  5815.4  5815.4  5815.4  5815.4  5815.6  5816.0  5816.0  5816.0  5816.0  5816.2  5816.0  5816.4  5816.4  5816.6  5816.4  5816.2  5815.0  5811.2  5795.0  5721.0  5459.4  4871.4  4058.2
-40.5 4330.2  5120.8  5576.0  5747.8  5792.4  5803.2  5809.4  5810.4  5811.8  5814.4  5814.8  5815.0  5815.0  5815.2  5815.2  5815.2  5815.0  5815.0  5815.0  5815.0  5815.4  5815.4  5815.4  5815.2  5815.2  5815.4  5815.4  5815.8  5816.0  5816.0  5816.0  5816.2  5816.0  5816.0  5816.2  5816.2  5816.2  5815.8  5814.8  5811.0  5795.0  5721.0  5459.6  4872.4  4059.6
-40.0 4329.0  5119.4  5575.2  5747.4  5792.4  5803.2  5809.8  5810.6  5813.8  5814.6  5814.8  5815.0  5815.0  5815.4  5815.2  5815.2  5815.0  5815.0  5815.0  5815.0  5815.2  5815.4  5815.2  5815.2  5815.2  5815.2  5815.4  5815.8  5815.8  5815.8  5815.8  5816.0  5815.8  5816.0  5816.0  5816.0  5816.0  5815.4  5814.6  5810.8  5794.8  5721.0  5460.4  4873.4  4061.0
-39.5 4327.8  5118.0  5574.4  5747.2  5792.2  5803.8  5811.8  5813.2  5814.4  5814.4  5814.8  5814.8  5814.8  5815.2  5815.2  5815.0  5814.8  5814.8  5814.8  5814.8  5815.0  5815.2  5815.2  5815.2  5815.2  5815.2  5815.4  5815.6  5815.8  5815.6  5815.6  5816.0  5815.8  5815.8  5815.8  5816.0  5815.8  5815.4  5814.4  5810.8  5794.8  5721.2  5461.0  4874.6  4061.8
-39.0 4327.0  5116.6  5573.8  5747.0  5792.2  5805.8  5813.4  5814.2  5814.4  5814.6  5814.6  5814.8  5814.6  5815.0  5815.0  5815.0  5814.8  5814.8  5814.8  5814.8  5815.0  5815.2  5815.0  5815.2  5815.2  5815.0  5815.4  5815.6  5815.6  5815.6  5815.6  5815.8  5815.6  5815.8  5815.8  5815.8  5815.8  5815.4  5814.4  5810.8  5794.8  5721.4  5461.6  4875.6  4062.6
-38.5 4326.0  5113.4  5573.0  5746.8  5792.0  5806.6  5813.6  5814.0  5814.4  5814.4  5814.4  5814.6  5814.6  5814.8  5815.0  5814.8  5814.6  5814.6  5814.6  5814.6  5814.8  5815.0  5815.0  5815.0  5815.0  5815.2  5815.2  5815.4  5815.6  5815.4  5815.6  5815.8  5815.6  5815.8  5815.8  5816.0  5815.8  5815.4  5814.4  5810.8  5794.8  5721.4  5462.0  4876.8  4063.4
-38.0 4325.0  5111.4  5572.4  5746.6  5792.0  5806.8  5813.2  5814.0  5814.4  5814.2  5814.4  5814.6  5814.6  5814.8  5814.8  5814.6  5814.4  5814.4  5814.6  5814.6  5814.8  5815.0  5815.0  5815.0  5815.0  5815.0  5815.2  5815.4  5815.4  5815.4  5815.4  5815.6  5815.4  5815.8  5815.8  5816.0  5815.8  5815.4  5814.4  5810.8  5794.8  5721.4  5462.6  4878.0  4065.4
-37.5 4323.6  5110.0  5571.6  5746.4  5792.0  5808.8  5813.2  5814.0  5814.2  5814.2  5814.4  5814.4  5814.4  5814.6  5814.6  5814.6  5814.2  5814.4  5814.4  5814.4  5814.6  5814.8  5814.8  5814.8  5814.8  5814.8  5815.0  5815.2  5815.4  5815.4  5815.4  5815.6  5815.4  5815.6  5815.8  5815.8  5815.8  5815.4  5814.6  5810.6  5794.8  5721.6  5463.2  4879.2  4066.8
-37.0 4322.6  5108.4  5570.8  5746.0  5791.8  5810.6  5813.0  5814.0  5814.0  5814.0  5814.2  5814.2  5814.2  5814.4  5814.4  5814.2  5814.0  5814.2  5814.2  5814.4  5814.6  5814.8  5814.8  5814.8  5814.8  5814.8  5815.0  5815.2  5815.2  5815.2  5815.2  5815.4  5815.4  5815.4  5815.6  5815.8  5815.8  5815.2  5814.4  5810.6  5794.6  5721.8  5463.8  4880.2  4067.8
-36.5 4321.6  5107.2  5570.4  5745.8  5791.8  5810.6  5813.0  5813.8  5814.0  5814.0  5814.0  5814.2  5814.0  5814.2  5814.2  5814.2  5814.0  5814.0  5814.2  5814.2  5814.6  5814.6  5814.8  5814.6  5814.6  5814.6  5814.8  5815.0  5815.2  5815.2  5815.2  5815.4  5815.2  5815.4  5815.4  5815.4  5815.4  5815.0  5814.2  5810.4  5794.6  5721.8  5464.2  4881.6  4069.4
-36.0 4320.2  5105.8  5569.8  5745.6  5791.8  5810.2  5812.8  5813.6  5813.8  5813.8  5814.0  5814.0  5814.0  5814.2  5814.2  5814.0  5813.8  5814.0  5814.0  5814.2  5814.4  5814.6  5814.6  5814.6  5814.6  5814.6  5814.8  5815.0  5815.2  5815.0  5815.2  5815.2  5815.0  5815.2  5815.4  5815.2  5815.2  5814.8  5814.0  5810.2  5794.6  5722.2  5464.6  4882.6  4070.0
-35.5 4318.6  5104.4  5569.2  5745.4  5791.8  5810.0  5812.8  5813.6  5813.6  5813.8  5813.8  5814.0  5813.8  5814.0  5814.0  5814.0  5813.8  5813.8  5814.0  5814.0  5814.4  5814.6  5814.6  5814.6  5814.4  5814.4  5814.6  5814.8  5815.0  5814.8  5814.8  5815.0  5815.0  5815.0  5815.2  5815.0  5815.0  5814.6  5813.8  5810.2  5794.6  5722.2  5465.2  4883.4  4071.6
-35.0 4317.0  5103.0  5568.6  5745.2  5792.2  5809.8  5812.6  5813.4  5813.6  5813.6  5813.8  5813.8  5813.6  5813.8  5814.0  5813.8  5813.6  5813.6  5813.8  5813.8  5814.2  5814.4  5814.4  5814.4  5814.4  5814.4  5814.4  5814.6  5814.6  5814.6  5814.6  5814.8  5814.8  5815.0  5815.0  5815.0  5815.0  5814.6  5813.8  5810.0  5794.4  5722.2  5465.6  4884.8  4072.6
-34.5 4316.4  5101.6  5567.8  5745.0  5794.4  5810.0  5812.6  5813.4  5813.4  5813.4  5813.6  5813.6  5813.6  5813.8  5813.8  5813.6  5813.4  5813.4  5813.6  5813.6  5814.0  5814.2  5814.2  5814.2  5814.2  5814.2  5814.2  5814.4  5814.6  5814.4  5814.4  5814.6  5814.6  5814.8  5815.0  5815.0  5815.0  5814.4  5813.6  5810.0  5794.4  5722.2  5466.2  4885.4  4073.8
-34.0 4315.0  5100.4  5567.4  5745.8  5795.2  5810.0  5812.6  5813.2  5813.4  5813.4  5813.6  5813.6  5813.4  5813.6  5813.6  5813.4  5813.2  5813.2  5813.4  5813.4  5813.6  5813.8  5813.8  5813.8  5813.8  5813.8  5814.2  5814.2  5814.4  5814.2  5814.4  5814.6  5814.6  5814.6  5814.8  5815.0  5814.8  5814.4  5813.6  5810.0  5794.4  5722.4  5466.6  4886.0  4074.4
-33.5 4314.0  5099.4  5566.8  5747.8  5795.2  5809.8  5812.4  5813.0  5813.2  5813.2  5813.4  5813.4  5813.4  5813.6  5813.4  5813.4  5813.2  5813.2  5813.2  5813.2  5813.4  5813.4  5813.4  5813.4  5813.6  5813.6  5814.0  5814.2  5814.4  5814.2  5814.2  5814.4  5814.4  5814.6  5814.8  5814.8  5814.8  5814.4  5813.6  5810.0  5794.4  5722.4  5467.0  4886.4  4075.4
-33.0 4313.6  5098.8  5566.2  5748.2  5797.6  5809.6  5812.2  5812.8  5813.0  5813.2  5813.2  5813.2  5813.2  5813.4  5813.4  5813.2  5813.0  5813.0  5813.0  5813.2  5813.2  5813.2  5813.2  5813.2  5813.2  5813.4  5813.8  5814.0  5814.2  5814.0  5814.2  5814.4  5814.4  5814.6  5814.6  5814.8  5814.6  5814.2  5813.4  5809.8  5794.4  5722.8  5467.4  4887.0  4076.6
-32.5 4312.4  5097.6  5565.8  5748.4  5798.6  5809.4  5812.2  5812.8  5812.8  5813.0  5813.2  5813.2  5813.0  5813.2  5813.2  5813.0  5812.8  5812.8  5812.8  5813.0  5813.2  5813.2  5813.2  5813.2  5813.2  5813.2  5813.6  5813.8  5814.0  5814.0  5814.0  5814.2  5814.2  5814.4  5814.6  5814.6  5814.6  5814.2  5813.4  5809.8  5794.4  5723.0  5468.0  4888.4  4077.0
-32.0 4311.6  5096.6  5565.2  5750.2  5798.2  5809.4  5812.0  5812.6  5812.8  5813.0  5813.0  5813.0  5813.0  5813.2  5813.2  5812.8  5812.6  5812.6  5812.8  5812.8  5813.0  5813.0  5813.0  5813.0  5813.0  5813.0  5813.6  5813.8  5813.8  5813.8  5814.0  5814.2  5814.2  5814.2  5814.6  5814.6  5814.4  5814.0  5813.4  5809.8  5794.4  5723.0  5468.6  4889.2  4077.6
-31.5 4311.0  5095.6  5564.6  5751.0  5798.0  5809.2  5812.0  5812.6  5812.8  5813.0  5813.0  5813.0  5812.8  5813.0  5813.0  5812.6  5812.4  5812.4  5812.6  5812.6  5812.8  5813.0  5813.0  5813.0  5813.0  5813.0  5813.4  5813.6  5813.8  5813.8  5813.8  5814.2  5814.0  5814.4  5814.4  5814.6  5814.6  5814.0  5813.4  5809.8  5794.2  5723.0  5468.8  4889.8  4078.6
-31.0 4310.6  5094.8  5564.2  5750.8  5797.8  5809.2  5811.8  5812.6  5812.8  5812.8  5812.8  5812.8  5812.8  5813.0  5813.0  5812.6  5812.4  5812.4  5812.4  5812.4  5812.8  5813.0  5813.0  5813.0  5813.0  5813.0  5813.4  5813.6  5813.8  5813.6  5813.8  5814.0  5814.0  5814.2  5814.4  5814.6  5814.4  5814.0  5813.2  5809.8  5794.2  5723.0  5469.0  4890.8  4079.6
-30.5 4309.2  5093.8  5563.8  5750.6  5797.8  5809.2  5811.8  5812.6  5812.6  5812.8  5812.8  5812.8  5812.8  5813.0  5812.8  5812.6  5812.2  5812.2  5812.4  5812.4  5812.8  5812.8  5813.0  5812.8  5813.0  5813.0  5813.2  5813.4  5813.8  5813.6  5813.6  5814.0  5814.0  5814.0  5814.2  5814.6  5814.4  5814.0  5813.2  5809.6  5794.2  5723.2  5469.8  4891.2  4080.8
-30.0 4308.2  5092.4  5563.2  5750.2  5797.8  5809.2  5812.0  5812.6  5812.6  5812.8  5812.8  5812.8  5812.8  5813.0  5813.0  5812.6  5812.4  5812.2  5812.2  5812.2  5812.6  5812.8  5812.8  5812.8  5812.8  5812.8  5813.2  5813.4  5813.6  5813.6  5813.6  5814.0  5814.0  5814.2  5814.2  5814.6  5814.4  5814.0  5813.2  5809.6  5794.2  5723.4  5470.2  4891.8  4082.2
-29.5 4307.4  5091.4  5562.8  5750.2  5797.8  5809.2  5812.0  5812.6  5812.6  5812.8  5812.8  5812.8  5812.8  5813.0  5813.0  5812.6  5812.4  5812.4  5812.2  5812.4  5812.6  5812.6  5812.8  5812.6  5812.6  5812.8  5813.2  5813.4  5813.6  5813.6  5813.6  5814.0  5814.0  5814.2  5814.2  5814.4  5814.4  5814.0  5813.2  5809.6  5794.2  5723.4  5470.6  4892.6  4082.8
-29.0 4306.8  5090.6  5563.4  5750.0  5797.8  5809.2  5812.0  5812.6  5812.6  5812.8  5812.8  5812.8  5813.0  5813.0  5813.0  5812.6  5812.4  5812.4  5812.4  5812.2  5812.6  5812.6  5812.8  5812.8  5812.8  5812.8  5813.2  5813.4  5813.6  5813.6  5813.6  5814.0  5814.0  5814.0  5814.2  5814.4  5814.2  5813.8  5813.2  5809.6  5794.4  5723.4  5471.0  4893.4  4083.4
-28.5 4307.0  5090.0  5565.0  5750.0  5797.8  5809.2  5812.0  5812.6  5812.6  5812.8  5812.8  5812.8  5813.0  5813.0  5813.0  5812.8  5812.4  5812.4  5812.4  5812.4  5812.6  5812.6  5812.8  5812.8  5812.6  5812.6  5813.2  5813.4  5813.8  5813.6  5813.6  5814.0  5814.0  5814.0  5814.2  5814.4  5814.2  5813.8  5813.2  5809.4  5794.2  5723.6  5471.2  4893.6  4083.6
-28.0 4306.4  5089.4  5565.4  5750.0  5798.0  5809.2  5812.0  5812.8  5812.6  5812.8  5812.8  5812.8  5813.0  5813.2  5813.2  5812.8  5812.6  5812.4  5812.4  5812.4  5812.6  5812.6  5813.0  5812.8  5812.8  5812.6  5813.2  5813.2  5813.6  5813.4  5813.4  5813.8  5814.0  5814.0  5814.0  5814.4  5814.2  5813.8  5813.2  5809.6  5794.2  5723.8  5471.4  4893.8  4084.2
-27.5 4305.8  5088.2  5565.2  5750.0  5798.0  5809.2  5812.0  5812.8  5812.6  5812.8  5812.8  5812.8  5813.0  5813.4  5813.2  5812.8  5812.6  5812.4  5812.4  5812.4  5812.8  5812.8  5813.0  5812.8  5812.8  5812.6  5813.0  5813.4  5813.4  5813.4  5813.4  5813.8  5813.8  5814.0  5814.0  5814.4  5814.2  5813.8  5813.0  5809.6  5794.2  5723.8  5471.8  4894.0  4084.4
-27.0 4305.8  5087.2  5565.6  5750.0  5798.2  5809.2  5812.2  5812.8  5812.6  5812.8  5812.8  5812.8  5813.2  5813.4  5813.4  5813.0  5812.6  5812.4  5812.4  5812.4  5812.8  5812.8  5813.0  5813.0  5812.8  5812.6  5813.0  5813.2  5813.4  5813.4  5813.4  5813.6  5813.6  5813.8  5814.0  5814.2  5814.2  5813.8  5813.2  5809.4  5794.2  5724.0  5472.2  4895.0  4085.4
-26.5 4305.2  5086.4  5567.6  5749.8  5798.0  5809.2  5812.0  5812.8  5812.6  5812.8  5812.8  5813.0  5813.2  5813.4  5813.4  5813.0  5812.6  5812.4  5812.4  5812.4  5812.8  5813.0  5813.2  5813.0  5812.8  5812.6  5813.0  5813.0  5813.2  5813.4  5813.4  5813.6  5813.6  5813.6  5813.8  5814.0  5814.2  5813.8  5813.2  5809.6  5794.4  5724.2  5472.4  4894.8  4085.8
-26.0 4305.4  5086.8  5567.6  5749.8  5798.0  5809.2  5812.2  5812.8  5812.6  5812.8  5813.0  5813.0  5813.2  5813.4  5813.2  5812.8  5812.6  5812.4  5812.4  5812.6  5813.0  5813.0  5813.2  5813.0  5813.0  5812.6  5813.0  5813.2  5813.4  5813.4  5813.4  5813.6  5813.6  5813.4  5813.8  5814.2  5814.2  5813.8  5813.2  5809.6  5794.4  5724.0  5472.6  4894.6  4085.4
-25.5 4305.0  5087.8  5566.8  5749.8  5798.2  5809.4  5812.2  5812.8  5812.6  5812.8  5813.0  5812.8  5813.2  5813.4  5813.4  5812.8  5812.6  5812.4  5812.4  5812.6  5813.0  5813.2  5813.2  5813.0  5813.0  5812.6  5813.0  5813.0  5813.4  5813.4  5813.4  5813.6  5813.6  5813.2  5813.8  5814.0  5814.2  5813.8  5813.2  5809.4  5794.4  5724.2  5472.6  4895.0  4085.2
-25.0 4304.4  5087.4  5566.0  5749.8  5798.2  5809.4  5812.0  5812.8  5812.6  5812.8  5812.8  5812.8  5813.2  5813.4  5813.4  5813.0  5812.8  5812.6  5812.6  5812.8  5813.2  5813.2  5813.2  5813.2  5813.0  5812.6  5813.2  5813.2  5813.6  5813.4  5813.4  5813.6  5813.6  5813.4  5813.8  5814.0  5814.2  5814.0  5813.2  5809.4  5794.4  5724.4  5472.8  4895.4  4086.0
-24.5 4304.0  5087.4  5566.0  5749.8  5798.4  5809.4  5812.2  5812.8  5812.6  5812.8  5812.8  5812.8  5813.2  5813.6  5813.6  5813.0  5812.8  5812.8  5812.8  5813.0  5813.4  5813.2  5813.2  5813.2  5813.0  5812.8  5813.2  5813.4  5813.6  5813.6  5813.4  5813.6  5813.6  5813.2  5813.8  5814.0  5814.2  5813.8  5813.2  5809.4  5794.4  5724.4  5473.0  4895.8  4085.8
-24.0 4303.8  5088.8  5565.4  5749.8  5798.2  5809.4  5812.2  5812.6  5812.4  5812.8  5812.8  5812.8  5813.4  5813.6  5813.8  5813.2  5813.0  5813.0  5813.2  5813.2  5813.4  5813.4  5813.2  5813.2  5813.0  5812.8  5813.2  5813.4  5813.8  5813.6  5813.4  5813.4  5813.6  5813.2  5813.8  5814.0  5814.0  5813.8  5813.2  5809.4  5794.4  5724.4  5472.8  4896.4  4086.4
-23.5 4303.6  5088.8  5565.4  5749.8  5798.4  5809.6  5812.2  5812.6  5812.6  5812.8  5812.8  5812.8  5813.4  5813.8  5814.0  5813.6  5813.4  5813.4  5813.4  5813.6  5813.6  5813.6  5813.4  5813.2  5813.2  5813.0  5813.4  5813.6  5813.8  5813.6  5813.4  5813.4  5813.4  5813.2  5813.8  5814.0  5814.0  5813.8  5813.2  5809.4  5794.4  5724.4  5473.0  4896.2  4086.0
-23.0 4303.4  5088.2  5565.2  5750.0  5798.4  5809.6  5812.2  5812.8  5812.6  5812.8  5812.8  5812.8  5813.4  5814.0  5814.0  5813.8  5813.6  5813.6  5813.6  5813.8  5813.8  5813.6  5813.6  5813.4  5813.2  5813.2  5813.8  5813.8  5813.8  5813.6  5813.4  5813.4  5813.4  5813.0  5813.8  5814.0  5814.0  5813.8  5813.2  5809.4  5794.4  5724.4  5473.0  4896.0  4086.6
-22.5 4303.2  5087.4  5565.6  5750.0  5798.6  5809.6  5812.4  5812.8  5812.6  5813.0  5812.8  5812.8  5813.4  5814.0  5814.2  5814.0  5813.8  5813.8  5813.8  5813.8  5813.8  5813.6  5813.8  5813.8  5813.6  5813.6  5814.0  5814.0  5813.8  5813.6  5813.4  5813.4  5813.4  5813.2  5813.8  5814.0  5813.6  5813.8  5813.0  5809.2  5794.4  5724.2  5473.2  4896.2  4087.2
-22.0 4303.6  5086.8  5565.2  5750.2  5798.6  5809.6  5812.4  5812.8  5812.6  5813.0  5812.8  5812.8  5813.6  5814.0  5814.4  5814.0  5813.8  5814.0  5814.0  5813.8  5814.0  5813.8  5814.0  5814.0  5813.8  5813.8  5814.0  5814.0  5814.0  5813.6  5813.4  5813.6  5813.6  5813.0  5814.0  5814.0  5813.4  5813.6  5813.0  5808.8  5793.4  5723.4  5473.0  4896.4  4086.4
-21.5 4303.8  5086.4  5564.8  5750.4  5798.8  5809.8  5812.4  5813.0  5812.6  5813.0  5812.8  5812.8  5813.4  5814.0  5814.2  5814.0  5814.0  5813.8  5814.0  5814.0  5814.0  5814.0  5814.2  5814.2  5814.0  5813.8  5814.2  5814.0  5814.0  5813.8  5813.6  5813.6  5813.6  5813.0  5813.8  5814.0  5813.2  5813.4  5812.6  5808.2  5793.4  5723.4  5472.6  4896.2  4085.8
-21.0 4305.0  5086.8  5565.0  5750.4  5798.8  5809.8  5812.2  5813.0  5812.6  5813.0  5812.8  5812.8  5813.4  5813.8  5814.0  5813.8  5813.8  5813.8  5813.8  5814.0  5814.0  5813.8  5814.2  5814.2  5814.0  5813.8  5814.2  5814.0  5814.0  5813.8  5813.6  5813.8  5813.6  5812.8  5813.0  5813.2  5813.2  5813.0  5812.2  5808.4  5793.4  5723.2  5472.4  4895.6  4085.4
-20.5 4305.8  5086.6  5565.2  5750.6  5799.0  5808.6  5812.2  5813.0  5811.6  5813.2  5812.8  5812.6  5813.4  5813.6  5814.0  5813.6  5813.6  5813.6  5813.8  5814.0  5814.0  5813.6  5814.2  5814.0  5813.6  5813.6  5814.2  5814.0  5814.2  5813.8  5813.6  5814.0  5813.0  5813.0  5813.0  5813.2  5813.2  5813.0  5812.4  5808.4  5793.4  5723.4  5472.2  4895.4  4085.0
-20.0 4304.8  5086.6  5565.2  5750.6  5799.2  5808.6  5811.4  5812.4  5811.6  5813.0  5812.8  5812.6  5813.2  5813.6  5813.8  5813.4  5813.2  5813.6  5813.8  5813.6  5813.8  5813.6  5814.2  5814.0  5813.0  5813.4  5814.0  5814.0  5814.0  5813.6  5812.8  5813.4  5813.0  5813.0  5813.2  5813.2  5813.2  5813.0  5812.2  5808.4  5793.4  5723.4  5472.4  4895.0  4084.6
-19.5 4305.8  5086.4  5565.6  5749.6  5799.0  5808.8  5811.2  5811.8  5811.6  5813.0  5811.6  5811.4  5813.0  5813.0  5813.6  5812.8  5812.8  5813.4  5813.6  5813.2  5813.8  5813.4  5814.0  5813.8  5812.6  5812.6  5813.0  5813.6  5813.0  5812.8  5812.8  5813.2  5813.0  5813.0  5813.2  5813.4  5813.2  5813.0  5812.2  5808.6  5793.6  5723.4  5472.2  4894.8  4083.6
-19.0 4306.4  5086.2  5565.6  5749.8  5798.2  5808.8  5811.4  5811.8  5811.6  5811.6  5811.4  5811.4  5812.0  5812.4  5812.6  5812.4  5812.2  5813.0  5813.2  5812.8  5813.2  5812.6  5813.8  5813.4  5812.6  5812.6  5813.0  5812.8  5812.8  5812.8  5812.8  5813.2  5813.0  5813.0  5813.2  5813.4  5813.2  5813.0  5812.2  5808.4  5793.4  5723.4  5472.0  4894.4  4082.4
-18.5 4307.0  5086.2  5565.4  5749.8  5798.2  5809.0  5811.4  5811.8  5811.6  5811.6  5811.4  5811.4  5811.8  5812.4  5812.6  5812.4  5812.4  5812.4  5812.4  5812.4  5812.8  5812.8  5813.0  5812.8  5812.6  5812.6  5813.0  5812.8  5812.8  5812.6  5812.8  5813.0  5812.8  5812.8  5813.0  5813.2  5813.2  5812.8  5812.2  5808.6  5793.4  5723.4  5471.8  4893.0  4082.0
-18.0 4307.8  5086.0  5566.2  5749.8  5798.2  5809.0  5811.4  5811.8  5811.4  5811.6  5811.4  5811.4  5811.8  5812.2  5812.4  5812.4  5812.2  5812.2  5812.4  5812.4  5812.8  5812.8  5813.0  5812.8  5812.6  5812.6  5813.0  5812.8  5812.8  5812.8  5812.6  5813.0  5812.8  5813.0  5813.2  5813.2  5813.2  5812.8  5812.2  5808.4  5793.4  5723.4  5471.6  4892.8  4082.0
-17.5 4308.2  5085.8  5566.2  5750.0  5798.2  5809.0  5811.4  5811.8  5811.6  5811.6  5811.4  5811.4  5811.8  5812.2  5812.4  5812.2  5812.2  5812.2  5812.4  5812.4  5812.8  5812.8  5813.0  5812.8  5812.8  5812.6  5813.0  5813.0  5813.0  5813.0  5812.8  5813.0  5813.0  5812.8  5813.2  5813.2  5813.2  5812.8  5812.0  5808.4  5793.4  5723.4  5471.8  4893.4  4081.4
-17.0 4308.6  5085.8  5566.0  5750.2  5798.2  5809.2  5811.4  5811.8  5811.6  5811.6  5811.6  5811.4  5811.8  5812.2  5812.4  5812.2  5812.0  5812.0  5812.2  5812.4  5812.6  5812.8  5812.8  5812.8  5812.6  5812.6  5813.0  5812.8  5813.2  5813.0  5813.0  5813.2  5813.0  5813.0  5813.2  5813.2  5813.2  5813.0  5812.0  5808.6  5793.4  5723.4  5471.6  4893.0  4081.2
-16.5 4309.2  5085.4  5565.0  5750.4  5798.4  5809.2  5811.6  5812.2  5811.8  5811.6  5811.6  5811.6  5812.0  5812.2  5812.4  5812.2  5812.0  5812.0  5812.2  5812.2  5812.6  5812.6  5812.8  5812.6  5812.4  5812.4  5813.0  5813.0  5813.2  5813.2  5813.2  5813.4  5813.2  5813.2  5813.4  5813.4  5813.2  5813.0  5812.2  5808.6  5793.4  5723.2  5471.8  4892.4  4081.2
-16.0 4310.2  5085.4  5565.2  5750.6  5798.6  5809.4  5811.6  5812.2  5811.8  5812.0  5811.8  5811.6  5812.0  5812.2  5812.6  5812.2  5812.0  5812.0  5812.0  5812.2  5812.4  5812.6  5812.8  5812.6  5812.4  5812.6  5813.0  5813.0  5813.2  5813.2  5813.2  5813.4  5813.2  5813.2  5813.4  5813.6  5813.4  5813.0  5812.2  5808.6  5793.8  5723.4  5471.6  4892.6  4080.8
